centroid_x,centroid_y,frame
449.61475,17.680891,2
483.79578,17.692362,2
443.36203,17.933102,2
501.62524,19.139688,2
183.68074,19.042868,2
336.29282,19.095995,2
447.16678,18.513662,2
496.6323,19.397715,2
378.42874,20.220781,2
410.4791,19.80829,2
420.1815,19.72429,2
421.652,19.771292,2
439.92032,20.307436,2
460.0123,19.23887,2
468.81482,19.957314,2
12.879127,19.746025,2
41.787792,20.022821,2
180.7259,20.191011,2
223.40886,20.305668,2
414.4332,20.747665,2
326.84372,20.81915,2
455.26126,21.031908,2
463.5713,20.401789,2
480.50858,20.84992,2
484.73795,20.695604,2
489.12527,20.348783,2
134.27971,21.081003,2
369.6621,21.605135,2
373.14075,21.707987,2
184.93925,22.18979,2
334.43854,22.16701,2
336.16568,21.85544,2
404.76932,21.84971,2
472.32205,22.092127,2
476.4487,22.122347,2
504.93127,22.993523,2
179.42775,22.771723,2
349.96936,22.58535,2
415.96036,23.73997,2
444.5779,23.478096,2
112.65768,23.571686,2
220.1994,23.643461,2
459.7047,23.54918,2
142.46654,24.709373,2
182.80487,23.972342,2
222.57945,24.262228,2
242.99951,23.85659,2
390.06534,24.85414,2
412.3226,24.08415,2
432.2268,24.86981,2
436.24216,24.100912,2
463.82224,23.972786,2
467.83273,24.658997,2
481.2168,24.292612,2
244.91557,24.578562,2
362.9222,24.653269,2
453.21497,25.643944,2
502.22827,25.087204,2
154.47276,25.557014,2
332.8663,25.881086,2
372.36584,25.26046,2
422.33276,26.093657,2
405.6913,26.092512,2
418.7617,26.43625,2
472.28128,26.211634,2
496.7451,26.61457,2
509.65298,26.244316,2
152.91682,26.692238,2
441.77197,26.948568,2
3.424506,27.260344,2
438.15918,28.07263,2
222.89833,28.085985,2
395.04248,28.09645,2
409.69397,29.162697,2
468.0476,28.065727,2
505.3252,29.092865,2
162.49944,29.213966,2
177.64607,28.943514,2
333.16763,28.355324,2
356.81076,28.378653,2
423.44376,28.762823,2
464.37402,28.836273,2
37.231422,29.359709,2
398.84375,30.047943,2
402.92038,29.834467,2
459.34753,29.619589,2
500.47208,29.291826,2
21.240995,30.387878,2
380.469,30.420427,2
416.49545,30.44889,2
445.3335,30.250328,2
472.3951,29.776289,2
481.22217,30.602776,2
420.9716,30.584822,2
476.31995,30.793482,2
495.87808,31.453224,2
513.0142,30.823503,2
265.228,31.620478,2
427.62598,31.23503,2
432.66727,31.868254,2
441.43933,33.03635,2
468.5002,32.242115,2
216.28772,32.09904,2
395.60962,32.960033,2
406.74902,32.09817,2
450.60794,32.589905,2
454.1317,33.672012,2
466.7584,33.136024,2
500.50192,32.852135,2
22.126825,33.540417,2
65.2893,33.18559,2
128.43507,33.478092,2
462.65396,33.59329,2
485.9387,34.47966,2
515.4839,34.829617,2
132.36507,34.995396,2
232.49498,34.79797,2
329.75565,35.01033,2
482.12442,35.160477,2
492.458,35.06016,2
381.99722,35.057903,2
418.17807,36.16366,2
429.57755,36.792305,2
436.33408,35.255184,2
470.04944,35.814014,2
509.64426,36.47411,2
518.1315,35.3601,2
235.03247,36.694187,2
294.5692,36.687557,2
407.33472,36.960857,2
413.8395,37.064487,2
442.26633,36.877686,2
458.2491,36.895203,2
129.5203,37.685013,2
339.18945,37.00446,2
387.6179,36.995693,2
306.07028,38.76693,2
438.25797,38.150837,2
520.4341,38.318577,2
516.00287,38.448895,2
125.97822,39.18706,2
302.21286,39.538433,2
396.5177,39.743855,2
424.90552,40.058228,2
433.0513,39.37595,2
470.69778,39.99178,2
494.6478,40.225636,2
499.4492,39.614346,2
512.88104,39.706783,2
411.41464,40.611725,2
422.75284,40.05033,2
457.77295,40.442646,2
388.71915,41.0199,2
443.00256,41.050625,2
475.3928,40.22917,2
480.69858,41.076344,2
522.9495,41.941326,2
403.74805,41.616505,2
415.37613,41.711254,2
467.2843,41.564552,2
131.65054,42.112537,2
241.82037,41.754536,2
407.7339,42.288048,2
430.1422,42.53971,2
437.63525,42.71433,2
40.451477,42.894028,2
168.53728,43.08605,2
392.01956,42.686993,2
399.22046,43.89033,2
491.83932,43.46034,2
183.2455,43.60268,2
304.7756,42.586903,2
460.51633,43.506527,2
503.91235,44.381958,2
451.41464,44.887226,2
464.23923,44.084473,2
496.23486,45.33725,2
513.02856,44.07541,2
245.31952,44.626194,2
426.1531,44.607193,2
526.49884,45.72568,2
447.09512,45.84766,2
478.02026,45.664124,2
482.0779,46.139877,2
240.97803,46.086273,2
380.68445,45.998066,2
385.8811,47.21568,2
396.626,46.52547,2
431.58472,46.352276,2
131.95662,46.823444,2
276.50848,47.578808,2
402.9377,48.266323,2
429.437,47.13637,2
437.25552,46.660263,2
279.6275,48.442486,2
407.34048,48.65401,2
453.37686,48.845005,2
465.4277,48.398342,2
513.72266,47.842327,2
530.9898,47.78439,2
499.63928,48.53734,2
502.2953,48.667313,2
518.68756,49.9487,2
523.5551,48.992207,2
13.248622,49.250904,2
384.3918,48.66656,2
419.85855,49.572205,2
426.18192,49.626926,2
496.87375,49.482143,2
72.1572,50.08783,2
434.1323,50.231598,2
471.23572,50.444607,2
506.08228,51.334686,2
510.67313,50.29649,2
456.38953,50.673893,2
467.50278,51.003326,2
477.32907,50.52602,2
482.1495,51.470425,2
493.39542,50.928356,2
273.51056,51.364506,2
438.65662,52.685497,2
123.28158,51.849854,2
177.59698,52.27574,2
352.6936,51.921413,2
395.69174,52.521225,2
417.7452,53.202374,2
443.1154,52.1542,2
465.59265,52.23558,2
276.1122,53.112904,2
363.32834,52.697567,2
410.44736,52.733322,2
423.57095,53.77915,2
488.0834,52.76003,2
500.56213,53.291607,2
225.0882,53.339687,2
282.5182,53.13518,2
391.64352,54.48833,2
153.9193,53.73942,2
180.80406,53.958923,2
405.62247,54.395336,2
454.5853,54.417583,2
280.44443,54.472248,2
519.02277,54.545624,2
488.83682,55.59276,2
507.6975,55.921597,2
440.1183,56.981277,2
262.9938,56.743103,2
265.0488,56.823242,2
395.3198,57.24263,2
492.80835,56.708878,2
143.68985,58.207947,2
254.683,57.41473,2
422.53812,58.295986,2
435.01645,57.375027,2
466.78708,58.7041,2
412.92447,57.743683,2
446.91507,58.491196,2
451.1227,58.82364,2
510.9777,58.037796,2
472.4814,59.21706,2
531.1104,59.468502,2
389.85022,59.714294,2
403.54398,59.40718,2
442.08826,60.21431,2
503.91415,59.724476,2
21.071274,60.249935,2
416.79626,60.08817,2
456.34262,60.207714,2
490.20786,60.374317,2
399.84518,60.75308,2
426.51297,61.727604,2
477.93802,60.859344,2
138.54765,62.95235,2
385.5781,61.834003,2
413.71277,63.200665,2
434.38455,62.92146,2
470.06528,62.839703,2
484.2168,61.33766,2
524.2186,62.416443,2
250.74998,62.737854,2
324.2982,63.205944,2
441.70474,62.624928,2
453.76114,62.89912,2
463.01562,63.00803,2
512.08624,62.29645,2
527.7951,62.630432,2
97.09983,63.20606,2
437.66196,64.02423,2
465.61343,63.500076,2
382.54993,63.75037,2
418.9318,64.46877,2
449.40442,64.28588,2
480.88705,64.59905,2
278.08112,64.47172,2
391.00632,64.45687,2
422.43542,65.28882,2
496.61197,64.49209,2
212.7569,65.62553,2
486.87814,66.09025,2
501.54922,65.5549,2
530.53766,65.09637,2
57.83325,66.41978,2
367.91574,66.12404,2
427.3682,66.53341,2
443.4607,65.7834,2
464.22256,65.97433,2
493.21347,66.1567,2
374.958,67.11555,2
408.80722,67.6408,2
429.0839,67.16625,2
433.25027,66.63291,2
452.70886,67.15093,2
511.30466,67.487686,2
55.01372,68.06126,2
142.20175,68.217476,2
398.88428,68.33293,2
418.07593,68.19637,2
460.76538,69.08667,2
468.16605,68.96118,2
479.33224,68.42751,2
489.9985,69.04989,2
76.74539,68.407,2
140.96136,68.48043,2
414.2946,69.87907,2
329.17276,69.65761,2
419.72815,70.093834,2
475.6696,69.64106,2
58.623444,70.589554,2
515.75214,70.48885,2
425.7555,70.677025,2
429.84903,70.4341,2
434.864,71.41909,2
62.412548,71.416306,2
162.57729,71.50031,2
371.4514,71.133156,2
400.71176,72.915665,2
405.39963,71.41319,2
121.336494,72.12574,2
383.77872,72.97552,2
485.613,73.01005,2
476.97684,72.83007,2
481.34933,73.08861,2
521.1711,73.22025,2
412.14355,73.81814,2
416.66687,73.73591,2
457.38455,73.2939,2
461.52353,75.06663,2
465.4292,74.68046,2
57.147915,74.63525,2
274.14258,75.062996,2
427.72214,74.9885,2
443.7981,75.37759,2
209.73729,75.59588,2
395.46664,75.23245,2
449.17383,75.748314,2
511.5685,76.09087,2
270.877,76.31616,2
408.3446,76.54839,2
343.36584,76.736855,2
430.80264,77.16906,2
481.3936,77.62975,2
278.82782,77.77021,2
418.17734,78.40154,2
476.49258,77.30878,2
249.6966,77.86622,2
378.3466,78.22404,2
499.574,78.17291,2
285.0931,79.37451,2
387.5499,80.007164,2
435.7087,79.383,2
487.60327,79.0418,2
274.0878,79.51298,2
449.43954,81.07023,2
458.021,80.136856,2
466.12784,79.23618,2
428.24362,81.047226,2
469.9369,79.70481,2
168.72852,80.77809,2
280.96536,80.64267,2
443.5662,80.91301,2
503.93616,81.076035,2
509.28677,80.77569,2
424.0552,81.889915,2
454.03833,81.70611,2
490.7996,81.35316,2
496.89392,81.117386,2
515.2001,82.314766,2
350.80765,82.63114,2
405.79953,82.03449,2
431.96017,82.43812,2
439.2997,82.659515,2
273.49475,82.18081,2
419.20602,82.73031,2
477.56046,83.21069,2
487.1984,82.896576,2
500.8055,83.053055,2
5.1302557,83.1347,2
117.59811,83.347176,2
384.78024,83.53452,2
414.86414,83.92031,2
460.54028,84.74952,2
493.72025,84.01911,2
380.0109,84.12536,2
410.572,85.59311,2
456.81357,84.95251,2
263.66595,85.44998,2
295.5494,85.46566,2
490.73026,85.97474,2
510.7362,85.76037,2
321.40375,85.79672,2
334.90714,86.53332,2
428.9392,86.46247,2
434.25977,86.38327,2
452.7151,87.20533,2
260.16306,87.36685,2
441.8851,86.60806,2
447.07156,86.845345,2
281.4859,87.04177,2
482.01547,87.75647,2
506.9668,87.70233,2
396.06534,87.92083,2
417.13077,87.900055,2
437.6835,88.48007,2
476.1766,88.86341,2
264.33417,88.502205,2
360.12436,88.8102,2
492.22055,89.625984,2
152.0618,89.873955,2
235.57393,89.85345,2
403.78085,88.858406,2
258.29837,90.04117,2
261.00958,89.81388,2
426.60556,90.143105,2
457.36462,90.09675,2
465.2446,90.30196,2
234.58656,90.40337,2
343.34668,90.2937,2
373.375,90.926125,2
398.92624,91.95237,2
448.88315,92.40974,2
469.0039,90.45913,2
453.57126,91.38427,2
383.82593,91.93298,2
415.1853,92.58799,2
422.53577,93.307594,2
461.49545,91.713776,2
497.98,92.553925,2
73.120804,93.78009,2
84.82325,93.24493,2
357.12158,93.51568,2
491.97647,94.162605,2
89.00106,94.08701,2
199.27008,94.11752,2
376.11935,93.57883,2
411.31967,94.67944,2
437.34402,94.494865,2
444.83044,94.280495,2
468.40298,95.444496,2
148.60326,94.62354,2
464.30807,94.80898,2
494.71606,94.44797,2
203.53387,95.43284,2
442.0475,95.52871,2
451.47705,96.71494,2
75.280754,95.64408,2
396.06808,96.56069,2
416.99057,96.67629,2
500.53207,96.17835,2
86.596565,97.119316,2
393.65024,98.19405,2
405.96082,97.75442,2
414.15598,97.66642,2
430.76022,98.90168,2
447.54965,98.30793,2
472.26492,99.26816,2
386.5472,4.648551,3
390.89612,4.097735,3
405.7998,3.8268769,3
421.99088,4.7037854,3
477.39514,4.496001,3
489.08118,5.142636,3
40.45612,4.431446,3
282.4149,4.8860946,3
367.10474,5.8002796,3
448.54654,6.3420415,3
469.0834,5.6317487,3
472.84058,5.043749,3
485.88403,5.6401973,3
354.49414,6.416824,3
444.4324,6.9270897,3
456.52365,7.2496743,3
461.71396,6.4022393,3
398.93887,6.9374804,3
409.55014,6.746753,3
418.11182,6.725149,3
482.49887,6.8933177,3
359.51294,7.7944503,3
387.33536,7.2358303,3
425.00473,7.386371,3
413.28983,8.644808,3
475.71042,8.457346,3
478.4363,8.103806,3
389.3245,8.917769,3
451.78052,8.984329,3
465.87473,8.956903,3
471.56616,9.726711,3
491.31387,9.004512,3
428.84155,10.443265,3
178.52478,10.834512,3
370.57248,9.9768915,3
433.41867,10.419024,3
447.55173,10.875537,3
455.0765,10.857396,3
495.67953,11.074314,3
409.66037,12.389027,3
441.4099,12.607707,3
460.65988,12.547046,3
481.74466,12.683659,3
220.45448,13.814391,3
389.99136,13.547324,3
476.75952,13.339691,3
486.30264,13.739289,3
452.54916,14.591189,3
393.67624,14.034144,3
433.8737,14.516708,3
498.02063,14.587925,3
403.51407,15.044319,3
491.15256,14.788754,3
96.49906,15.227637,3
180.51796,15.411464,3
360.10086,14.978192,3
430.07935,15.699688,3
436.9365,15.519036,3
467.64853,15.851779,3
43.928757,16.092525,3
373.4657,17.082916,3
462.62405,17.036745,3
426.65454,17.345303,3
474.00925,17.78658,3
480.27368,16.76164,3
447.84457,17.48483,3
484.13132,17.865799,3
393.89856,17.730825,3
103.39054,18.54456,3
183.61842,18.946304,3
501.80225,19.118624,3
336.03714,19.426893,3
420.49808,19.565815,3
439.118,20.243158,3
497.5891,19.484442,3
16.334053,20.431166,3
42.237427,20.07863,3
135.60683,20.17915,3
180.63855,20.037485,3
223.42384,20.310081,3
379.40695,21.269884,3
430.5494,19.855497,3
451.30533,20.17581,3
456.0564,20.95176,3
464.46533,20.315866,3
480.89517,20.564297,3
489.7048,20.011648,3
349.14267,20.943176,3
372.6672,21.410177,3
411.35864,20.84294,3
415.6876,20.861311,3
468.67227,20.971178,3
485.16776,21.72471,3
476.5687,21.956848,3
184.78955,22.036057,3
334.19608,22.360603,3
336.01584,22.11397,3
369.04697,21.927023,3
393.09348,23.260557,3
405.44812,22.137184,3
179.32207,22.600594,3
426.00473,24.01275,3
447.5746,23.992785,3
497.93344,22.93724,3
505.29343,22.871862,3
220.04655,23.589966,3
420.65726,23.655586,3
113.32142,23.717644,3
182.69281,23.85083,3
222.78789,24.293968,3
243.03099,23.985262,3
417.46225,23.877586,3
464.15247,24.609152,3
141.56116,24.542534,3
244.81374,24.510954,3
388.52002,25.85092,3
413.66342,24.643877,3
432.71188,25.226992,3
437.0444,24.756079,3
467.83163,24.827753,3
487.64124,25.35512,3
502.0978,25.103762,3
371.9277,24.771624,3
472.4827,26.174929,3
332.6403,26.311361,3
397.5607,26.211596,3
509.23035,26.467516,3
152.62108,26.34569,3
363.89273,26.094664,3
421.56583,26.830778,3
484.23935,27.019966,3
496.80698,27.21287,3
5.734918,27.962309,3
418.00406,27.389923,3
440.2853,27.979445,3
161.39296,28.168114,3
223.10036,28.067917,3
356.79196,28.174286,3
394.48975,28.362032,3
406.2123,28.301422,3
505.07434,29.313726,3
401.57584,29.88495,3
409.78177,29.14311,3
37.212513,29.327484,3
459.4697,29.181908,3
472.17838,29.487356,3
487.8726,29.501724,3
415.0227,30.7717,3
424.12027,31.32561,3
446.1157,30.235321,3
493.76645,30.201288,3
500.603,29.929968,3
21.068172,30.81738,3
433.2186,31.579012,3
481.87988,30.479654,3
509.6808,31.477083,3
513.25275,30.558378,3
265.32565,31.277153,3
428.87964,31.337112,3
442.05014,32.69203,3
495.8796,31.582924,3
216.20302,32.061752,3
378.93896,31.951744,3
394.79813,31.803614,3
406.74167,31.694044,3
419.86926,31.878738,3
451.00208,32.127502,3
69.66813,32.402496,3
411.0859,32.450783,3
128.41118,33.63941,3
462.49365,33.234608,3
499.45016,33.683395,3
504.3994,34.213085,3
22.086327,33.744267,3
417.058,34.302006,3
480.87247,34.286816,3
485.70215,34.06851,3
515.77814,34.37889,3
132.40083,35.015137,3
232.47235,34.772205,3
437.3356,34.680477,3
469.91492,35.542896,3
405.06253,35.14542,3
413.7266,36.11481,3
496.2866,35.762478,3
509.01758,36.25362,3
420.58508,36.1347,3
458.21643,36.082462,3
491.84366,35.84604,3
503.2606,35.53408,3
235.08887,36.66591,3
409.21362,37.560364,3
440.4131,36.357452,3
129.63004,37.74056,3
294.176,37.241898,3
338.7736,37.63555,3
454.1796,38.49731,3
305.89438,38.833286,3
437.1567,38.169617,3
515.75806,38.26786,3
379.36038,38.969635,3
395.65775,39.031265,3
126.08898,39.222805,3
333.41037,39.260258,3
433.02274,39.343983,3
470.93713,39.34819,3
475.57642,39.339138,3
493.38733,39.86153,3
502.59305,39.29332,3
512.43823,39.29385,3
302.22006,39.858013,3
411.39554,40.765194,3
425.11008,40.53419,3
444.05832,40.18247,3
457.85144,39.697742,3
498.17163,39.852184,3
389.5165,40.66979,3
415.718,40.93266,3
453.766,40.62731,3
479.89413,41.17357,3
397.21216,41.475338,3
467.75806,41.24197,3
131.81548,42.28262,3
241.83388,41.8373,3
515.8621,43.321003,3
40.472248,42.86987,3
407.70227,42.67256,3
430.5811,42.887314,3
459.64133,43.69269,3
168.37854,43.059357,3
183.26341,43.654827,3
305.23776,42.744045,3
435.28772,43.443813,3
481.50024,43.99879,3
400.86783,45.038555,3
456.59375,45.69444,3
494.7761,44.59967,3
503.5616,44.157986,3
245.27235,44.68817,3
451.8025,45.41775,3
396.60074,45.520206,3
476.51834,45.54102,3
511.71188,45.19455,3
241.0435,46.141174,3
387.53848,47.09796,3
431.57632,45.98586,3
527.69525,46.279877,3
132.37791,46.673794,3
437.93356,47.27327,3
447.88672,46.434826,3
515.31525,48.008167,3
520.9349,47.213573,3
408.2412,47.689205,3
466.63428,48.1734,3
276.71762,47.923786,3
279.86862,48.801754,3
402.28418,49.634735,3
418.92148,49.034092,3
421.025,48.98128,3
429.92935,48.825413,3
454.07288,49.360996,3
13.240524,49.261517,3
73.025215,49.658375,3
381.85764,49.531025,3
459.4089,49.046036,3
523.7158,49.571808,3
434.41647,50.019627,3
492.90152,50.403717,3
426.30835,50.870373,3
444.66653,51.404926,3
471.85352,50.86083,3
475.83304,50.73271,3
483.53702,51.297592,3
273.7034,51.458557,3
468.26877,51.603344,3
509.92624,51.27296,3
126.65406,51.622517,3
177.48927,52.257816,3
411.03464,51.806015,3
419.13864,52.517185,3
488.97693,52.37763,3
502.0353,51.77862,3
226.4317,52.53969,3
349.81204,52.92085,3
437.962,53.1864,3
505.47055,52.615887,3
276.16367,53.50969,3
282.57944,53.51396,3
456.00327,53.45816,3
466.25208,53.364223,3
495.84067,53.710873,3
152.94817,54.01535,3
180.73466,53.944134,3
255.1023,54.26823,3
423.9779,54.764874,3
519.3179,54.098858,3
280.49542,54.667156,3
360.4816,54.61556,3
390.46213,55.87675,3
480.18115,55.04527,3
491.3805,55.620056,3
509.02286,56.34955,3
435.9847,56.345028,3
442.5002,56.769703,3
447.46606,57.17642,3
451.12436,57.279053,3
143.81119,58.171673,3
416.4629,57.635418,3
263.1617,58.18044,3
264.8259,57.865692,3
394.17783,58.341007,3
421.22714,59.0761,3
467.6464,59.142746,3
389.22363,58.683132,3
512.024,58.901752,3
404.0294,58.84933,3
443.61768,59.137936,3
455.6451,60.013687,3
490.25424,60.070934,3
21.846754,60.09462,3
384.76962,60.129673,3
396.61926,60.213894,3
399.50305,60.283447,3
450.53812,60.83522,3
503.35706,59.94188,3
143.41994,60.38448,3
324.26703,61.281246,3
439.57803,60.68311,3
473.37888,61.093445,3
475.7958,61.09753,3
415.89893,61.47047,3
426.0024,61.50192,3
483.13647,61.359806,3
98.57074,61.78671,3
138.847,63.002254,3
436.69955,61.715473,3
458.50476,61.829712,3
385.86075,62.3426,3
391.0211,62.416733,3
413.15027,63.793625,3
443.30054,64.21725,3
453.8978,63.148823,3
470.87402,63.854847,3
479.20117,64.52233,3
498.39734,63.275776,3
501.67123,63.106216,3
524.8631,63.165695,3
382.431,63.686977,3
449.58066,65.36673,3
494.4727,63.80315,3
251.36452,64.32276,3
418.97098,65.17176,3
423.35522,65.810356,3
213.14514,64.79953,3
427.87585,65.710396,3
435.77682,65.85246,3
463.13513,65.45899,3
466.54736,64.65594,3
491.23694,65.129074,3
57.78142,66.371376,3
279.7684,66.819466,3
370.27927,67.316246,3
374.80154,66.776436,3
409.02197,67.80802,3
502.68228,66.85631,3
511.95056,66.36944,3
444.7997,68.88088,3
453.58994,67.64176,3
487.27377,67.42088,3
55.09785,68.07168,3
418.49686,68.08486,3
439.47702,68.27538,3
76.559425,68.4053,3
140.9849,68.511894,3
400.16898,69.04505,3
468.89523,69.867424,3
479.87094,68.31705,3
329.44122,70.12714,3
434.6471,70.38259,3
58.503494,70.56183,3
164.43153,69.88181,3
404.5349,70.67692,3
461.8351,70.9392,3
514.4849,69.715965,3
410.0621,70.879715,3
421.03354,71.86562,3
62.454357,71.4208,3
373.97415,70.476234,3
121.23883,71.97152,3
383.61453,73.05761,3
445.96426,71.8281,3
477.19186,71.956154,3
485.9874,73.09841,3
520.7957,71.87484,3
439.10852,73.3381,3
416.38382,73.68952,3
425.86694,74.08947,3
396.25034,74.05221,3
457.34512,74.38747,3
469.65686,75.105034,3
57.20006,74.756355,3
283.27368,75.68764,3
449.15308,75.10807,3
214.51228,75.97297,3
476.76608,75.9584,3
490.60083,76.395485,3
270.48483,76.83143,3
274.9361,77.00194,3
429.01706,76.54856,3
496.7258,76.38213,3
500.08804,77.28556,3
510.24557,77.07023,3
251.57129,77.59925,3
278.81467,77.713455,3
343.44614,77.44609,3
393.755,77.54091,3
436.74313,78.12139,3
453.35214,77.25124,3
482.50375,77.33532,3
418.24612,78.924286,3
381.1726,79.71637,3
480.05286,79.03426,3
493.36816,80.31387,3
273.06088,79.20191,3
406.07693,79.72231,3
465.74973,79.20078,3
486.46536,79.36142,3
390.22446,81.301384,3
426.81168,80.753006,3
448.2239,80.49825,3
171.9427,80.786446,3
280.84705,80.4643,3
350.6594,80.96389,3
457.32043,80.84867,3
489.72827,81.75152,3
499.69308,81.45872,3
503.6946,81.10058,3
508.53662,81.25822,3
511.65845,81.07176,3
516.1536,81.13622,3
278.34537,81.139595,3
422.52673,81.14737,3
453.71622,82.61315,3
469.0587,81.85001,3
119.51059,81.84675,3
437.519,82.27669,3
477.6201,82.758804,3
384.88013,83.05651,3
481.5878,82.90031,3
4.9218087,83.08405,3
318.05655,83.457924,3
441.50833,83.70807,3
333.67075,83.88955,3
380.6963,84.850075,3
406.47714,84.125946,3
410.55884,84.08132,3
433.87167,84.3711,3
458.9961,83.97343,3
495.79178,83.9667,3
502.67935,84.991615,3
416.00003,84.80032,3
505.0735,85.42468,3
263.55255,85.312546,3
486.96695,85.66703,3
510.56735,86.156,3
295.61557,85.533516,3
363.54684,86.15737,3
428.6262,86.32187,3
442.0624,86.37805,3
446.4504,86.56863,3
451.86313,87.07248,3
491.29196,85.689026,3
260.12558,87.65576,3
285.30728,86.77344,3
455.62497,87.142395,3
458.42014,86.463684,3
478.4956,86.507324,3
237.38818,88.92904,3
398.7983,87.94753,3
482.71664,88.51809,3
264.25897,88.493065,3
433.00577,89.76792,3
461.35083,88.75654,3
464.97864,88.87119,3
507.68628,89.52008,3
151.79152,89.97729,3
380.22937,89.67655,3
414.9829,89.39618,3
493.3113,89.78534,3
236.01753,89.72177,3
258.18106,90.156456,3
260.97452,89.83729,3
343.4668,89.89178,3
403.93283,90.04104,3
441.81723,90.476524,3
458.65268,90.92457,3
469.23685,89.70182,3
454.94052,91.01241,3
473.84494,90.42306,3
371.4607,92.15271,3
430.05014,91.76767,3
498.86838,91.73614,3
422.56644,93.31574,3
437.16617,93.1533,3
414.6431,92.78184,3
73.12822,93.750114,3
84.80717,93.19906,3
462.70084,93.37095,3
486.69016,95.01717,3
88.94941,94.045555,3
148.28862,94.54427,3
199.19252,94.10543,3
355.73587,94.11294,3
441.78452,94.754005,3
453.0582,94.57885,3
491.44766,95.46539,3
378.27194,94.34753,3
428.03812,95.96951,3
496.03757,94.936066,3
203.41823,95.37796,3
75.21902,95.69113,3
394.0623,95.400856,3
500.59885,96.53556,3
86.55377,97.07254,3
448.05832,97.98062,3
477.53336,97.97732,3
414.82214,97.784325,3
432.58594,98.46801,3
386.43347,4.5048265,4
405.0366,4.507459,4
442.1224,3.8301198,4
476.99606,3.8738682,4
488.67313,4.6000447,4
40.358845,4.486985,4
282.47208,4.81951,4
421.44376,5.024219,4
459.8214,5.1834106,4
486.14792,5.4970517,4
409.5985,5.960207,4
433.97318,4.8952003,4
438.45035,5.434889,4
472.5494,5.2491612,4
372.76965,6.119742,4
398.39957,6.018721,4
456.0426,7.329552,4
352.0078,6.5999856,4
418.05872,6.844415,4
468.80038,6.5155735,4
425.1897,7.424806,4
451.6759,8.210828,4
464.85117,7.3344817,4
482.03085,6.665528,4
362.7684,9.00874,4
477.2836,8.294179,4
491.62674,8.85098,4
413.49667,9.48465,4
437.18628,9.672147,4
428.6184,10.0514765,4
446.94254,10.106364,4
473.1416,9.2924185,4
178.48328,10.280309,4
387.90726,9.961074,4
433.6112,10.716766,4
468.7411,11.945831,4
417.87015,12.325191,4
455.21786,11.641434,4
460.48386,12.488381,4
481.1647,12.725632,4
495.43875,12.064702,4
464.2556,12.0312195,4
220.87279,13.668845,4
440.82947,13.256733,4
451.6366,13.029353,4
391.94836,13.3890915,4
476.09384,13.428058,4
98.51068,13.878238,4
498.056,14.19986,4
5.1334295,14.500571,4
395.55832,14.882038,4
433.28018,15.30704,4
356.4202,15.499246,4
436.31177,15.471013,4
490.74524,15.433692,4
43.93327,16.335829,4
373.3218,16.07124,4
375.51797,16.4059,4
402.46777,16.048832,4
428.8995,16.398413,4
465.3889,16.073061,4
479.69382,16.556574,4
426.28793,17.275145,4
443.39548,17.606216,4
448.99866,16.525406,4
460.3667,17.371244,4
433.5566,17.461254,4
471.2771,17.202805,4
473.52786,17.611391,4
483.36197,17.499794,4
497.17746,17.982412,4
393.4219,17.916367,4
398.09204,19.057848,4
501.6711,19.001392,4
103.50293,18.995325,4
183.59662,18.969095,4
136.5236,18.845291,4
336.20132,19.642393,4
415.66885,19.601294,4
419.5729,19.982582,4
439.17606,20.050863,4
489.62878,19.655464,4
223.45265,20.428316,4
413.48682,20.639097,4
430.23743,20.104357,4
464.11096,20.828619,4
480.12552,20.106146,4
493.75073,20.865696,4
43.711414,20.362497,4
372.9911,22.056574,4
434.93045,20.38556,4
456.96732,21.204462,4
468.01065,20.291372,4
485.74585,21.713076,4
330.7945,21.528643,4
348.50223,21.137827,4
379.56754,22.658699,4
475.75974,21.158737,4
20.97394,21.976866,4
336.00684,22.314734,4
404.5754,22.789152,4
470.94846,22.656487,4
179.26758,22.506212,4
184.89929,22.412233,4
334.36124,22.711206,4
369.308,22.503942,4
399.1674,23.529142,4
448.3759,23.647339,4
459.98032,23.362999,4
498.068,23.030787,4
505.16553,22.559906,4
220.10606,23.663816,4
453.29416,24.124483,4
481.01608,23.778925,4
113.584496,24.036352,4
141.69289,24.491814,4
182.52715,23.824125,4
222.58168,24.386826,4
243.00883,24.042114,4
379.884,23.759466,4
421.1252,24.450842,4
432.49857,24.732712,4
436.2133,24.642776,4
443.27908,24.140036,4
488.1119,24.081911,4
492.66614,25.38932,4
244.88402,24.655937,4
417.81674,24.88399,4
468.6918,24.51647,4
154.44899,25.344267,4
161.90097,25.765242,4
372.1194,25.714975,4
401.44882,25.68364,4
457.8502,25.398073,4
464.27097,25.84331,4
502.1747,25.827127,4
509.05444,25.889877,4
473.2181,26.403788,4
475.76254,26.715014,4
152.75209,26.495687,4
332.78433,26.84533,4
335.8759,26.559387,4
398.0283,26.489595,4
441.05063,27.608618,4
447.45407,26.535927,4
498.76978,26.596914,4
387.54416,28.341316,4
445.0686,27.327768,4
484.10696,27.396746,4
487.70386,27.578695,4
495.55338,27.694626,4
8.628126,28.2301,4
223.14325,28.080315,4
357.58533,28.612022,4
365.1843,28.152588,4
405.16125,28.361723,4
422.34323,27.75751,4
468.26828,29.475,4
479.42166,29.250383,4
505.7797,29.282671,4
414.53174,29.317123,4
419.15225,28.470083,4
